767757.5092989098,2957940.0306181484,0.0,OFFICES
767782.2920126966,2957916.6236829543,0.0,OFFICES
767782.2920126966,2957940.0306181484,0.0,OFFICES
767782.2920126966,2957963.437553343,0.0,OFFICES
767782.2920126966,2957986.8444885374,0.0,OFFICES
767807.0747264836,2957916.6236829543,0.0,OFFICES
767807.0747264836,2957940.0306181484,0.0,OFFICES
767807.0747264836,2957963.437553343,0.0,OFFICES
767807.0747264836,2957986.8444885374,0.0,OFFICES
767807.0747264836,2958010.251423732,0.0,OFFICES
767831.8574402705,2957893.21674776,0.0,OFFICES
767831.8574402705,2957916.6236829543,0.0,OFFICES
767831.8574402705,2957940.0306181484,0.0,OFFICES
767831.8574402705,2957963.437553343,0.0,OFFICES
767831.8574402705,2957986.8444885374,0.0,OFFICES
767831.8574402705,2958033.6583589264,0.0,BAR
767831.8574402705,2958057.0652941205,0.0,BAR
767831.8574402705,2958080.472229315,0.0,BAR
767856.6401540574,2957869.8098125653,0.0,BAR
767856.6401540574,2958010.251423732,0.0,BAR
767856.6401540574,2958033.6583589264,0.0,BAR
767856.6401540574,2958057.0652941205,0.0,BAR
767856.6401540574,2958080.472229315,0.0,BAR
767856.6401540574,2958103.8791645095,0.0,BAR
767856.6401540574,2958127.286099704,0.0,BAR
767881.4228678442,2957869.8098125653,0.0,BAR
767881.4228678442,2957893.21674776,0.0,BAR
767881.4228678442,2957916.6236829543,0.0,BAR
767881.4228678442,2958010.251423732,0.0,BAR
767881.4228678442,2958033.6583589264,0.0,BAR
767881.4228678442,2958057.0652941205,0.0,BAR
767881.4228678442,2958080.472229315,0.0,BAR
767881.4228678442,2958103.8791645095,0.0,BAR
767881.4228678442,2958127.286099704,0.0,BAR
767881.4228678442,2958150.6930348985,0.0,BAR
767881.4228678442,2958174.0999700925,0.0,BAR
767906.2055816312,2957846.402877371,0.0,BAR
767906.2055816312,2957869.8098125653,0.0,BAR
767906.2055816312,2957893.21674776,0.0,BAR
767906.2055816312,2957916.6236829543,0.0,BAR
767906.2055816312,2957940.0306181484,0.0,BAR
767906.2055816312,2957986.8444885374,0.0,BAR
767906.2055816312,2958010.251423732,0.0,BAR
767906.2055816312,2958033.6583589264,0.0,BAR
767906.2055816312,2958057.0652941205,0.0,BAR
767906.2055816312,2958080.472229315,0.0,BAR
767906.2055816312,2958103.8791645095,0.0,BAR
767906.2055816312,2958127.286099704,0.0,BAR
767906.2055816312,2958150.6930348985,0.0,BAR
767906.2055816312,2958174.0999700925,0.0,BAR
767906.2055816312,2958197.506905287,0.0,BAR
767906.2055816312,2958220.9138404815,0.0,BAR
767930.9882954181,2957846.402877371,0.0,BAR
767930.9882954181,2957869.8098125653,0.0,BAR
767930.9882954181,2957893.21674776,0.0,BAR
767930.9882954181,2957916.6236829543,0.0,BAR
767930.9882954181,2957963.437553343,0.0,RESTAURANT
767930.9882954181,2958033.6583589264,0.0,BAR
767930.9882954181,2958057.0652941205,0.0,BAR
767930.9882954181,2958080.472229315,0.0,BAR
767930.9882954181,2958103.8791645095,0.0,BAR
767930.9882954181,2958127.286099704,0.0,BAR
767930.9882954181,2958150.6930348985,0.0,BAR
767930.9882954181,2958174.0999700925,0.0,BAR
767930.9882954181,2958197.506905287,0.0,BAR
767930.9882954181,2958220.9138404815,0.0,BAR
767930.9882954181,2958244.320775676,0.0,BAR
767955.771009205,2957822.9959421763,0.0,BAR
767955.771009205,2957846.402877371,0.0,BAR
767955.771009205,2957869.8098125653,0.0,BAR
767955.771009205,2957893.21674776,0.0,BAR
767955.771009205,2957916.6236829543,0.0,BAR
767955.771009205,2957963.437553343,0.0,RESTAURANT
767955.771009205,2957986.8444885374,0.0,RESTAURANT
767955.771009205,2958010.251423732,0.0,RESTAURANT
767955.771009205,2958080.472229315,0.0,BAR
767955.771009205,2958103.8791645095,0.0,BAR
767955.771009205,2958127.286099704,0.0,BAR
767955.771009205,2958150.6930348985,0.0,BAR
767955.771009205,2958174.0999700925,0.0,BAR
767955.771009205,2958197.506905287,0.0,BAR
767955.771009205,2958220.9138404815,0.0,BAR
767955.771009205,2958244.320775676,0.0,BAR
767955.771009205,2958291.1346460646,0.0,BAR
767980.5537229918,2957799.5890069823,0.0,BAR
767980.5537229918,2957822.9959421763,0.0,BAR
767980.5537229918,2957846.402877371,0.0,BAR
767980.5537229918,2957869.8098125653,0.0,BAR
767980.5537229918,2957893.21674776,0.0,BAR
767980.5537229918,2957940.0306181484,0.0,RESTAURANT
767980.5537229918,2957963.437553343,0.0,RESTAURANT
767980.5537229918,2958010.251423732,0.0,RESTAURANT
767980.5537229918,2958033.6583589264,0.0,RESTAURANT
767980.5537229918,2958057.0652941205,0.0,RESTAURANT
767980.5537229918,2958127.286099704,0.0,BAR
767980.5537229918,2958150.6930348985,0.0,BAR
767980.5537229918,2958174.0999700925,0.0,BAR
767980.5537229918,2958267.7277108706,0.0,BAR
767980.5537229918,2958291.1346460646,0.0,BAR
767980.5537229918,2958314.541581259,0.0,BAR
767980.5537229918,2958337.9485164536,0.0,BAR
767980.5537229918,2958361.355451648,0.0,PARKS
768005.3364367788,2957846.402877371,0.0,BAR
768005.3364367788,2957869.8098125653,0.0,BAR
768005.3364367788,2957893.21674776,0.0,BAR
768005.3364367788,2957916.6236829543,0.0,RESTAURANT
768005.3364367788,2957940.0306181484,0.0,RESTAURANT
768005.3364367788,2957963.437553343,0.0,RESTAURANT
768005.3364367788,2958057.0652941205,0.0,RESTAURANT
768005.3364367788,2958080.472229315,0.0,RESTAURANT
